trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
183,False,"{'a': 0.3, 'e': 0.7599520042489227}",30,0,-125.27126156572848,"{0: 19, 1: 3, 2: 4, 3: 3, 4: 1}",0
184,False,"{'a': 0.3, 'e': 0.7588129307612413}",20,0,-96.63239701722009,"{0: 11, 1: 0, 2: 7, 3: 2, 4: 0}",0
185,False,"{'a': 0.3, 'e': 0.7576755646029744}",25,0,-104.9800571046399,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 1}",0
186,False,"{'a': 0.3, 'e': 0.7565399032150474}",20,0,-131.6782021060389,"{0: 13, 1: 1, 2: 2, 3: 2, 4: 2}",0
187,False,"{'a': 0.3, 'e': 0.7554059440422217}",20,0,-77.3479668054008,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
188,False,"{'a': 0.3, 'e': 0.754273684533089}",25,13,-19.270582605844915,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 0}",1
189,False,"{'a': 0.3, 'e': 0.7531431221400645}",20,0,-13.513888962624078,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
190,False,"{'a': 0.3, 'e': 0.7520142543193826}",25,17,11.651955646018473,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
191,False,"{'a': 0.3, 'e': 0.7508870785310902}",25,0,-159.61612879192495,"{0: 15, 1: 3, 2: 3, 3: 1, 4: 3}",0
192,False,"{'a': 0.3, 'e': 0.7497615922390413}",25,15,-22.188704608824178,"{0: 7, 1: 1, 2: 1, 3: 1, 4: 0}",1
193,False,"{'a': 0.3, 'e': 0.7486377929108913}",30,0,-75.91695655827444,"{0: 22, 1: 2, 2: 5, 3: 0, 4: 1}",0
194,False,"{'a': 0.3, 'e': 0.747515678018091}",25,0,-7.776011921898663,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
195,False,"{'a': 0.3, 'e': 0.7463952450358817}",20,0,-137.1365174077022,"{0: 12, 1: 1, 2: 3, 3: 2, 4: 2}",0
196,False,"{'a': 0.3, 'e': 0.7452764914432887}",20,12,-49.1911545695697,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 1}",1
197,False,"{'a': 0.3, 'e': 0.7441594147231158}",25,0,-73.01519914990122,"{0: 19, 1: 4, 2: 0, 3: 0, 4: 2}",0
198,False,"{'a': 0.3, 'e': 0.7430440123619398}",20,15,-4.608177537614264,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
199,False,"{'a': 0.3, 'e': 0.7419302818501052}",25,0,-136.4204887226847,"{0: 18, 1: 0, 2: 4, 3: 0, 4: 3}",0
200,False,"{'a': 0.3, 'e': 0.7408182206817179}",25,0,-138.8529588870202,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 2}",0
201,False,"{'a': 0.3, 'e': 0.7397078263546395}",30,0,-284.09692688028593,"{0: 15, 1: 2, 2: 5, 3: 4, 4: 4}",0
202,False,"{'a': 0.3, 'e': 0.7385990963704826}",20,0,-31.403389751395437,"{0: 16, 1: 2, 2: 0, 3: 2, 4: 0}",0
203,False,"{'a': 0.3, 'e': 0.737492028234604}",30,0,-54.344200645180585,"{0: 23, 1: 2, 2: 4, 3: 0, 4: 1}",0
204,False,"{'a': 0.3, 'e': 0.7363866194561001}",25,3,-105.86708290090618,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 2}",1
205,False,"{'a': 0.3, 'e': 0.7352828675478007}",25,0,-105.94039031465057,"{0: 15, 1: 2, 2: 6, 3: 1, 4: 1}",0
206,False,"{'a': 0.3, 'e': 0.7341807700262634}",20,5,-25.58207168312251,"{0: 11, 1: 2, 2: 1, 3: 1, 4: 0}",1
207,False,"{'a': 0.3, 'e': 0.7330803244117684}",20,2,1.3306083553565147,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 0}",1
208,False,"{'a': 0.3, 'e': 0.7319815282283126}",20,10,-5.075819625609771,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
209,False,"{'a': 0.3, 'e': 0.7308843790036041}",25,0,-92.70554529743501,"{0: 15, 1: 1, 2: 7, 3: 2, 4: 0}",0
210,False,"{'a': 0.3, 'e': 0.7297888742690568}",20,0,-136.90202407971023,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 3}",1
211,False,"{'a': 0.3, 'e': 0.7286950115597844}",25,0,-82.75671642917754,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 2}",0
212,False,"{'a': 0.3, 'e': 0.7276027884145955}",30,0,-162.59750644190444,"{0: 19, 1: 2, 2: 5, 3: 2, 4: 2}",0
213,False,"{'a': 0.3, 'e': 0.7265122023759873}",20,0,-67.4061619406188,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
214,False,"{'a': 0.3, 'e': 0.7254232509901412}",25,0,-76.11611186053253,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
215,False,"{'a': 0.3, 'e': 0.7243359318069157}",20,0,-26.416228459781586,"{0: 13, 1: 5, 2: 2, 3: 0, 4: 0}",0
216,False,"{'a': 0.3, 'e': 0.7232502423798424}",20,0,-41.37462195003839,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
217,False,"{'a': 0.3, 'e': 0.7221661802661196}",25,0,-93.16619126544758,"{0: 18, 1: 3, 2: 2, 3: 0, 4: 2}",0
218,False,"{'a': 0.3, 'e': 0.721083743026607}",20,0,-87.2084220086482,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
219,False,"{'a': 0.3, 'e': 0.7200029282258205}",25,3,8.688806447941582,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
220,False,"{'a': 0.3, 'e': 0.7189237334319262}",30,5,-41.33748489786541,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 0}",1
221,False,"{'a': 0.3, 'e': 0.7178461562167354}",20,0,-27.00570414249786,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
222,False,"{'a': 0.3, 'e': 0.716770194155699}",35,0,-81.58942025770632,"{0: 26, 1: 2, 2: 6, 3: 0, 4: 1}",0
223,False,"{'a': 0.3, 'e': 0.7156958448279017}",20,0,-98.72624685248167,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
224,False,"{'a': 0.3, 'e': 0.7146231058160573}",25,0,-61.8193333335791,"{0: 17, 1: 5, 2: 2, 3: 0, 4: 1}",0
225,False,"{'a': 0.3, 'e': 0.7135519747065024}",20,10,-6.004897593384468,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
226,False,"{'a': 0.3, 'e': 0.7124824490891918}",20,0,-24.281291623614454,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
227,False,"{'a': 0.3, 'e': 0.711414526557692}",30,0,-131.71582377941724,"{0: 23, 1: 0, 2: 4, 3: 0, 4: 3}",0
228,False,"{'a': 0.3, 'e': 0.7103482047091773}",25,0,-78.69654541342763,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 1}",0
229,False,"{'a': 0.3, 'e': 0.7092834811444226}",30,0,-122.76700546905562,"{0: 20, 1: 3, 2: 4, 3: 1, 4: 2}",0
230,False,"{'a': 0.3, 'e': 0.7082203534678}",20,0,-62.13941969368774,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
231,False,"{'a': 0.3, 'e': 0.7071588192872713}",35,12,-156.50895025779812,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 3}",1
232,False,"{'a': 0.3, 'e': 0.7060988762143844}",25,0,-126.92238047564719,"{0: 16, 1: 1, 2: 6, 3: 0, 4: 2}",0
233,False,"{'a': 0.3, 'e': 0.7050405218642668}",25,0,-32.680084316084304,"{0: 20, 1: 2, 2: 1, 3: 2, 4: 0}",0
234,False,"{'a': 0.3, 'e': 0.7039837538556208}",20,12,-22.41150587347358,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
235,False,"{'a': 0.3, 'e': 0.7029285698107182}",25,13,-29.044846009476327,"{0: 8, 1: 1, 2: 2, 3: 1, 4: 0}",1
236,False,"{'a': 0.3, 'e': 0.701874967355394}",20,7,-127.01630181715097,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 3}",1
237,False,"{'a': 0.3, 'e': 0.7008229441190426}",25,0,-96.43744953539087,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 2}",0
238,False,"{'a': 0.3, 'e': 0.699772497734611}",25,16,-32.93757416059435,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 1}",1
239,False,"{'a': 0.3, 'e': 0.6987236258385946}",25,0,-217.7871162703663,"{0: 13, 1: 4, 2: 3, 3: 1, 4: 4}",0
240,False,"{'a': 0.3, 'e': 0.697676326071031}",25,0,-63.80429647399189,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
241,False,"{'a': 0.3, 'e': 0.6966305960754955}",30,16,12.870007726133242,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
242,False,"{'a': 0.3, 'e': 0.6955864334990951}",20,7,-13.36194560087752,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
243,False,"{'a': 0.3, 'e': 0.6945438359924634}",25,17,6.569294573274776,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
244,False,"{'a': 0.3, 'e': 0.6935028012097558}",30,0,-70.01804782284063,"{0: 23, 1: 2, 2: 3, 3: 1, 4: 1}",1
245,False,"{'a': 0.3, 'e': 0.6924633268086434}",30,10,-73.16666620640888,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",1
246,False,"{'a': 0.3, 'e': 0.6914254104503085}",25,12,-102.45628779045202,"{0: 7, 1: 1, 2: 3, 3: 0, 4: 2}",1
247,False,"{'a': 0.3, 'e': 0.6903890497994388}",35,9,-86.95338498329772,"{0: 16, 1: 3, 2: 5, 3: 2, 4: 0}",1
248,False,"{'a': 0.3, 'e': 0.6893542425242224}",25,18,9.97387010217043,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
249,False,"{'a': 0.3, 'e': 0.6883209862963425}",25,5,-67.19293648601376,"{0: 15, 1: 2, 2: 0, 3: 2, 4: 1}",1
250,False,"{'a': 0.3, 'e': 0.6872892787909722}",30,0,-78.94657602994775,"{0: 24, 1: 1, 2: 2, 3: 2, 4: 1}",0
251,False,"{'a': 0.3, 'e': 0.6862591176867691}",20,11,2.278229849765572,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
252,False,"{'a': 0.3, 'e': 0.6852305006658703}",25,0,-121.62916702437857,"{0: 18, 1: 1, 2: 2, 3: 2, 4: 2}",0
253,False,"{'a': 0.3, 'e': 0.6842034254138871}",20,0,-92.39234636119794,"{0: 13, 1: 4, 2: 1, 3: 0, 4: 2}",0
254,False,"{'a': 0.3, 'e': 0.6831778896198997}",30,0,-70.01848122353766,"{0: 23, 1: 1, 2: 5, 3: 0, 4: 1}",0
255,False,"{'a': 0.3, 'e': 0.6821538909764522}",20,0,-121.25493896540533,"{0: 14, 1: 0, 2: 2, 3: 2, 4: 2}",0
256,False,"{'a': 0.3, 'e': 0.6811314271795471}",25,15,6.3142598985647584,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
257,False,"{'a': 0.3, 'e': 0.6801104959286406}",30,0,-28.424689675234873,"{0: 23, 1: 1, 2: 6, 3: 0, 4: 0}",0
258,False,"{'a': 0.3, 'e': 0.6790910949266368}",25,0,-43.32538486621824,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
259,False,"{'a': 0.3, 'e': 0.6780732218798831}",30,6,-130.16187519044206,"{0: 15, 1: 1, 2: 5, 3: 1, 4: 2}",1
260,False,"{'a': 0.3, 'e': 0.6770568744981647}",25,19,-0.9356392562680158,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
261,False,"{'a': 0.3, 'e': 0.6760420504946996}",20,0,-134.95539520158815,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
262,False,"{'a': 0.3, 'e': 0.6750287475861332}",35,0,-70.72221139564175,"{0: 26, 1: 3, 2: 5, 3: 0, 4: 1}",0
263,False,"{'a': 0.3, 'e': 0.6740169634925337}",30,18,1.5252837100140333,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
264,False,"{'a': 0.3, 'e': 0.6730066959373864}",20,0,-112.34550711910101,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
265,False,"{'a': 0.3, 'e': 0.6719979426475889}",25,0,-34.710771654293325,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 0}",0
266,False,"{'a': 0.3, 'e': 0.6709907013534459}",20,0,-30.767957174764803,"{0: 16, 1: 1, 2: 1, 3: 2, 4: 0}",0
267,False,"{'a': 0.3, 'e': 0.669984969788664}",20,7,-1.446613917184821,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
268,False,"{'a': 0.3, 'e': 0.6689807456903467}",20,14,-32.33725846333638,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
269,False,"{'a': 0.3, 'e': 0.6679780267989895}",30,18,-3.221895985343382,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
270,False,"{'a': 0.3, 'e': 0.6669768108584744}",20,0,-73.18660380051392,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
271,False,"{'a': 0.3, 'e': 0.6659770956160651}",20,0,-121.10099268737453,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 3}",0
272,False,"{'a': 0.3, 'e': 0.6649788788224019}",25,1,-63.565151305708,"{0: 18, 1: 2, 2: 2, 3: 1, 4: 1}",1
273,False,"{'a': 0.3, 'e': 0.6639821582314965}",20,0,-67.35505553392169,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
274,False,"{'a': 0.3, 'e': 0.6629869316007274}",25,7,-127.13872156181984,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 3}",1
275,False,"{'a': 0.3, 'e': 0.661993196690834}",20,0,-63.424855145554645,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
276,False,"{'a': 0.3, 'e': 0.6610009512659124}",25,0,-2.6157541503064294,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
277,False,"{'a': 0.3, 'e': 0.6600101930934101}",25,0,-72.82443683367944,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
278,False,"{'a': 0.3, 'e': 0.6590209199441207}",30,0,-66.86044008367377,"{0: 24, 1: 2, 2: 2, 3: 1, 4: 1}",0
279,False,"{'a': 0.3, 'e': 0.6580331295921792}",25,0,-151.62689667083438,"{0: 14, 1: 4, 2: 3, 3: 2, 4: 2}",0
280,False,"{'a': 0.3, 'e': 0.6570468198150567}",20,0,-89.84227740444312,"{0: 15, 1: 2, 2: 0, 3: 1, 4: 2}",0
281,False,"{'a': 0.3, 'e': 0.6560619883935562}",20,0,-108.88095562373283,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
282,False,"{'a': 0.3, 'e': 0.6550786331118063}",20,11,-3.1611219731491143,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
283,False,"{'a': 0.3, 'e': 0.6540967517572572}",30,0,-163.648200013209,"{0: 21, 1: 1, 2: 3, 3: 2, 4: 3}",0
284,False,"{'a': 0.3, 'e': 0.6531163421206756}",20,6,-72.99256933184395,"{0: 9, 1: 1, 2: 2, 3: 1, 4: 1}",1
285,False,"{'a': 0.3, 'e': 0.6521374019961392}",20,0,-117.61241287638381,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 3}",0
286,False,"{'a': 0.3, 'e': 0.6511599291810325}",20,13,10.20750106992698,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.3, 'e': 0.6501839214760412}",20,0,-15.598154321181182,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
288,False,"{'a': 0.3, 'e': 0.6492093766851474}",30,20,10.616308303580785,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
289,False,"{'a': 0.3, 'e': 0.6482362926156251}",20,8,1.8426386635041898,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
290,False,"{'a': 0.3, 'e': 0.6472646670780347}",20,0,-66.30279238555343,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
291,False,"{'a': 0.3, 'e': 0.6462944978862182}",30,15,-52.448823683192074,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 1}",1
292,False,"{'a': 0.3, 'e': 0.6453257828572946}",20,0,-14.254421445242489,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
293,False,"{'a': 0.3, 'e': 0.6443585198116547}",25,9,-1.272720046210957,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 0}",1
294,False,"{'a': 0.3, 'e': 0.6433927065729562}",25,14,-9.474651088315053,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
295,False,"{'a': 0.3, 'e': 0.642428340968119}",20,0,-2.139099194226926,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
296,False,"{'a': 0.3, 'e': 0.6414654208273198}",30,0,-95.59500887294361,"{0: 22, 1: 3, 2: 3, 3: 0, 4: 2}",0
297,False,"{'a': 0.3, 'e': 0.6405039439839882}",25,13,-93.66430952762641,"{0: 8, 1: 1, 2: 0, 3: 1, 4: 2}",1
298,False,"{'a': 0.3, 'e': 0.6395439082748009}",20,0,-82.6428474716794,"{0: 15, 1: 0, 2: 2, 3: 2, 4: 1}",0
299,False,"{'a': 0.3, 'e': 0.6385853115396769}",20,10,-53.42771269159112,"{0: 7, 1: 1, 2: 0, 3: 1, 4: 1}",1
300,False,"{'a': 0.3, 'e': 0.6376281516217733}",25,15,-13.564717056411471,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
301,False,"{'a': 0.3, 'e': 0.6366724263674798}",30,4,-116.88924580347177,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 2}",1
302,False,"{'a': 0.3, 'e': 0.6357181336264143}",30,0,-124.87501282351664,"{0: 20, 1: 3, 2: 5, 3: 0, 4: 2}",0
303,False,"{'a': 0.3, 'e': 0.6347652712514176}",20,0,2.3856377865284815,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
304,False,"{'a': 0.3, 'e': 0.633813837098549}",20,2,-26.2089830731888,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 0}",1
305,False,"{'a': 0.3, 'e': 0.6328638290270813}",20,0,-47.55287790343684,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
306,False,"{'a': 0.3, 'e': 0.6319152448994959}",20,0,-61.538152939965144,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
307,False,"{'a': 0.3, 'e': 0.6309680825814781}",20,0,-19.38784910524456,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",0
308,False,"{'a': 0.3, 'e': 0.6300223399419123}",20,12,-4.143474566053955,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
309,False,"{'a': 0.3, 'e': 0.6290780148528772}",20,0,-40.60853748111269,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
310,False,"{'a': 0.3, 'e': 0.6281351051896408}",25,0,-14.26039681962554,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
311,False,"{'a': 0.3, 'e': 0.6271936088306561}",30,19,5.678623328931829,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
312,False,"{'a': 0.3, 'e': 0.6262535236575559}",25,14,-23.092240363384697,"{0: 7, 1: 1, 2: 3, 3: 0, 4: 0}",1
313,False,"{'a': 0.3, 'e': 0.6253148475551482}",25,4,-31.76672456655535,"{0: 16, 1: 0, 2: 5, 3: 0, 4: 0}",1
314,False,"{'a': 0.3, 'e': 0.6243775784114112}",20,6,-54.144536018134794,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 1}",1
315,False,"{'a': 0.3, 'e': 0.623441714117489}",20,10,6.974818002316115,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
316,False,"{'a': 0.3, 'e': 0.6225072525676867}",30,19,-10.181384190669752,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 0}",1
317,False,"{'a': 0.3, 'e': 0.6215741916594653}",25,10,5.476783351652623,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
318,False,"{'a': 0.3, 'e': 0.6206425292934373}",25,0,-121.20057615730174,"{0: 16, 1: 2, 2: 3, 3: 3, 4: 1}",0
319,False,"{'a': 0.3, 'e': 0.619712263373362}",30,10,-64.90816399018212,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",1
320,False,"{'a': 0.3, 'e': 0.6187833918061408}",20,8,-42.20350669876981,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 1}",1
321,False,"{'a': 0.3, 'e': 0.6178559125018123}",25,11,-24.330513403122918,"{0: 9, 1: 2, 2: 3, 3: 0, 4: 0}",1
322,False,"{'a': 0.3, 'e': 0.6169298233735474}",25,0,28.400304827142556,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
323,False,"{'a': 0.3, 'e': 0.6160051223376455}",30,0,-51.73675878863439,"{0: 24, 1: 2, 2: 2, 3: 1, 4: 1}",0
324,False,"{'a': 0.3, 'e': 0.6150818073135287}",25,13,-2.51992995305291,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
325,False,"{'a': 0.3, 'e': 0.6141598762237378}",20,0,-74.38313156466754,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
326,False,"{'a': 0.3, 'e': 0.6132393269939275}",25,0,-12.033099433699373,"{0: 19, 1: 4, 2: 2, 3: 0, 4: 0}",0
327,False,"{'a': 0.3, 'e': 0.6123201575528617}",20,0,-72.75672866735742,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
328,False,"{'a': 0.3, 'e': 0.6114023658324087}",25,0,-163.28812447043862,"{0: 15, 1: 0, 2: 6, 3: 2, 4: 2}",0
329,False,"{'a': 0.3, 'e': 0.6104859497675367}",20,0,-3.180542254929982,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",1
330,False,"{'a': 0.3, 'e': 0.6095709072963093}",20,2,-48.19771667038732,"{0: 12, 1: 0, 2: 6, 3: 0, 4: 0}",1
331,False,"{'a': 0.3, 'e': 0.6086572363598804}",20,8,-2.6877540944179614,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
332,False,"{'a': 0.3, 'e': 0.6077449349024902}",20,7,-27.063954400684,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
333,False,"{'a': 0.3, 'e': 0.6068340008714599}",20,0,-35.3773027640279,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
334,False,"{'a': 0.3, 'e': 0.6059244322171875}",20,0,-21.976882995978507,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
335,False,"{'a': 0.3, 'e': 0.6050162268931432}",35,27,-24.89716922424926,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
336,False,"{'a': 0.3, 'e': 0.6041093828558647}",20,0,-118.100909074509,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
337,False,"{'a': 0.3, 'e': 0.6032038980649524}",20,0,-48.038711027070306,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
338,False,"{'a': 0.3, 'e': 0.6022997704830654}",20,0,-17.32562241549936,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",1
339,False,"{'a': 0.3, 'e': 0.601396998075916}",30,8,-110.4946892923419,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 3}",1
340,False,"{'a': 0.3, 'e': 0.6004955788122659}",25,0,-54.693208673204204,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
341,False,"{'a': 0.3, 'e': 0.5995955106639216}",25,0,-44.89903272478102,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
342,False,"{'a': 0.3, 'e': 0.5986967916057292}",25,0,-48.124452184922106,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
343,False,"{'a': 0.3, 'e': 0.5977994196155705}",30,15,-34.595769374839854,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
344,False,"{'a': 0.3, 'e': 0.596903392674358}",25,0,-114.5780037183186,"{0: 17, 1: 2, 2: 2, 3: 3, 4: 1}",0
345,False,"{'a': 0.3, 'e': 0.596008708766031}",30,17,-68.00857983233155,"{0: 8, 1: 1, 2: 2, 3: 1, 4: 1}",1
346,False,"{'a': 0.3, 'e': 0.5951153658775501}",25,0,-52.784363695111715,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 0}",0
347,False,"{'a': 0.3, 'e': 0.5942233619988935}",20,14,0.2691086858819949,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
348,False,"{'a': 0.3, 'e': 0.593332695123052}",20,14,14.74672939706151,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
349,False,"{'a': 0.3, 'e': 0.592443363246025}",20,9,-70.37766819300715,"{0: 7, 1: 1, 2: 0, 3: 2, 4: 1}",1
350,False,"{'a': 0.3, 'e': 0.5915553643668151}",20,0,-41.8873161663844,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
351,False,"{'a': 0.3, 'e': 0.5906686964874246}",30,12,-54.27753577470165,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 1}",1
352,False,"{'a': 0.3, 'e': 0.5897833576128504}",20,0,-81.72594655197967,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
353,False,"{'a': 0.3, 'e': 0.5888993457510797}",20,8,-27.926504744225618,"{0: 7, 1: 2, 2: 3, 3: 0, 4: 0}",1
354,False,"{'a': 0.3, 'e': 0.5880166589130854}",20,0,-5.938437124594343,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
355,False,"{'a': 0.3, 'e': 0.5871352951128217}",25,0,-80.96463687391562,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
356,False,"{'a': 0.3, 'e': 0.5862552523672196}",25,20,9.632689226201105,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
357,False,"{'a': 0.3, 'e': 0.5853765286961827}",30,18,-5.992464040535287,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
358,False,"{'a': 0.3, 'e': 0.5844991221225824}",30,17,-22.291922685475434,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
359,False,"{'a': 0.3, 'e': 0.5836230306722534}",25,12,8.910802544736747,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
360,False,"{'a': 0.3, 'e': 0.5827482523739896}",25,4,-11.915370234111721,"{0: 18, 1: 1, 2: 1, 3: 1, 4: 0}",1
361,False,"{'a': 0.3, 'e': 0.5818747852595396}",25,0,3.142095778819157,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
362,False,"{'a': 0.3, 'e': 0.5810026273636019}",25,20,9.418121677769847,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
363,False,"{'a': 0.3, 'e': 0.5801317767238208}",30,1,-7.772920398155928,"{0: 26, 1: 0, 2: 2, 3: 1, 4: 0}",1
364,False,"{'a': 0.3, 'e': 0.579262231380782}",25,0,-147.61684188027075,"{0: 18, 1: 0, 2: 3, 3: 1, 4: 3}",0
365,False,"{'a': 0.3, 'e': 0.5783939893780083}",20,10,-8.315610945445624,"{0: 7, 1: 2, 2: 1, 3: 0, 4: 0}",1
366,False,"{'a': 0.3, 'e': 0.5775270487619547}",35,0,-104.77707115338208,"{0: 28, 1: 1, 2: 2, 3: 2, 4: 2}",0
